business_name,business_category,address,city,latitude,longitude,business_avg_rating,total_reviews_count,reviewer_name,review_rating,review_text,review_date,price_per_person,meal_type,detailed_atmosphere_rating,detailed_food_rating,detailed_service_rating,price_numeric_avg,year,month,day_of_week,hour,clean_review_text,sentiment_score
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Leila A. Tennakoon,5,,2025-07-04 13:50:00,,Other,5,5,5,,2025,7,Friday,13,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,anjula amarasinghe,5,Super customer service. Love the atmosphere.,2025-07-04 12:34:00,,,5,5,5,,2025,7,Friday,12,super customer service love the atmosphere,0.416666666666667
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Binuj Ubeyarathne,5,"The best place for an ideal coffee stop.
Excellent staff service with wide selection of coffee and food menu.
One of the best barista huts in the island.",2025-07-04 12:32:00,"Rs 1,000–1,500",Brunch,5,5,5,1250,2025,7,Friday,12,"the best place for an ideal coffee stop
excellent staff service with wide selection of coffee and food menu
one of the best barista huts in the island",0.76
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Amii,1,"I’ve been to many Barista locations and always had good experiences — but this was the first time I was truly disappointed. From the moment I walked in, no greeting, no basic customer care. The lady in the blue T-shirt who took the payment seemed completely confused and uninterested. If she’s the manager or senior staff, that’s honestly unacceptable. The whole team looked like they just didn’t care. Really not the standard I expect from Barista.",2025-07-01 08:44:00,,,4.5,4.5,1,,2025,7,Tuesday,8,ive been to many barista locations and always had good experiences  but this was the first time i was truly disappointed from the moment i walked in no greeting no basic customer care the lady in the blue tshirt who took the payment seemed completely confused and uninterested if shes the manager or senior staff thats honestly unacceptable the whole team looked like they just didnt care really not the standard i expect from barista,0.0909090909090909
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Manuka Prabath,5,"I recently visited a café that has quickly become my favorite spot in the area! The customer care is truly outstanding, making every visit enjoyable. I can't get enough of their chicken ham and cheese croissants —they're absolutely delicious!

Additionally, the café offers secure parking spaces, which is a huge plus. From the moment you walk in to the time you leave, the customer service is commendable. I'm definitely coming back and would highly recommend it to anyone looking for a great meal and a warm atmosphere!",2025-06-29 07:54:00,"Rs 2,000–2,500",Lunch,5,5,5,2250,2025,6,Sunday,7,"i recently visited a café that has quickly become my favorite spot in the area the customer care is truly outstanding making every visit enjoyable i cant get enough of their chicken ham and cheese croissants theyre absolutely delicious

additionally the café offers secure parking spaces which is a huge plus from the moment you walk in to the time you leave the customer service is commendable im definitely coming back and would highly recommend it to anyone looking for a great meal and a warm atmosphere",0.293333333333333
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,NEHA ALWIS,5,,2025-06-19 17:37:00,,,4.5,4.5,4.5,,2025,6,Thursday,17,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Muhammad Raid,4,Good experience,2025-06-16 03:08:00,"Rs 2,500–3,000",Breakfast,3,5,4,2750,2025,6,Monday,3,good experience,0.7
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Sachee Bhagya,5,Friendly and lovely service ,2025-06-09 15:39:00,,,5,5,5,,2025,6,Monday,15,friendly and lovely service,0.4375
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,sandunii Jayasundara,5,"Best service ✨
Love it",2025-06-09 15:38:00,"Rs 4,000–4,500",Other,5,5,5,4250,2025,6,Monday,15,"best service 
love it",0.75
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,51 Design Studio,5,"Great please staff is amazing, always the best coffee stop in the country for a quick bite …",2025-06-09 05:16:00,"Rs 3,500–4,000",Breakfast,5,5,5,3750,2025,6,Monday,5,great please staff is amazing always the best coffee stop in the country for a quick bite,0.683333333333334
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Akila Dushyantha Cooray,4,,2025-06-07 04:36:00,"Rs 3,500–4,000",Other,3,4,4,3750,2025,6,Saturday,4,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Нина Аксёнова,5,"A great place, with very tasty food and drinks) I am very pleased to have alternative milk, but I would really like to be able to take a cappuccino with coconut milk in sizes M and L) and other drinks it would be cool to do the same on an alternative)

Отличное заведение для встреч, отдыха, работы) по больше выбора напитков на альтернативе и вообще Кайф!) здесь реально можно выпить хороший кофе)",2025-05-30 08:34:00,,,5,5,5,,2025,5,Friday,8,"a great place with very tasty food and drinks i am very pleased to have alternative milk but i would really like to be able to take a cappuccino with coconut milk in sizes m and l and other drinks it would be cool to do the same on an alternative

отличное заведение для встреч отдыха работы по больше выбора напитков на альтернативе и вообще кайф здесь реально можно выпить хороший кофе",0.321875
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Richard Brennan,5,Definitely one of my favourite Baristas. Always a relaxing atmosphere and very friendly staff. First visit for a few months and they remembered my coffee!,2025-05-26 04:13:00,"Rs 2,000–2,500",Breakfast,5,5,5,2250,2025,5,Monday,4,definitely one of my favourite baristas always a relaxing atmosphere and very friendly staff first visit for a few months and they remembered my coffee,0.134375
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Seedevi Brennan,5,Staff are friendly and service was great.,2025-05-26 04:10:00,,,5,5,5,,2025,5,Monday,4,staff are friendly and service was great,0.5875
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Sameera Mathota Arachchi,3,,2025-05-20 15:28:00,,,5,4,4,,2025,5,Tuesday,15,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Ishani Fernando,5,Excellent customer service,2025-05-06 09:04:00,"Rs 3,500–4,000",Other,5,5,5,3750,2025,5,Tuesday,9,excellent customer service,1
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Justin Warr,5,,2025-05-05 06:41:00,,,5,5,5,,2025,5,Monday,6,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Aadhila Nazeer,5,"Found it to be a warm and pleasant spot with a relaxing vibe. The coffee was rich and well-brewed, just the way I like it, and the staff were friendly and attentive. I especially enjoyed their cheesecake, which was fresh and delicious. It was a great place to unwind, and I’d definitely visit again for a quiet coffee break or to catch up with friends.",2025-05-01 04:33:00,,,5,5,5,,2025,5,Thursday,4,found it to be a warm and pleasant spot with a relaxing vibe the coffee was rich and wellbrewed just the way i like it and the staff were friendly and attentive i especially enjoyed their cheesecake which was fresh and delicious it was a great place to unwind and id definitely visit again for a quiet coffee break or to catch up with friends,0.507575757575758
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Janani Senanayake,5,,2025-04-29 08:33:00,"Rs 2,000–2,500",Brunch,5,5,5,2250,2025,4,Tuesday,8,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Mehar Abs,5,Parking space available,2025-04-29 05:48:00,"Rs 1,500–2,000",Breakfast,5,5,5,1750,2025,4,Tuesday,5,parking space available,0.4
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Asyl De Ahchu,5,,2025-04-29 04:57:00,"Rs 4,500–5,000",Brunch,5,5,5,4750,2025,4,Tuesday,4,,0
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,parami irushara,5,Staff and the service is really good,2025-04-27 15:26:00,,,5,5,5,,2025,4,Sunday,15,staff and the service is really good,0.7
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Hikma Hilmy,5,"A cozy and a lively atmosphere for a small chat, gathering or simply for work and study. The service is exceptional.",2025-04-27 13:11:00,"Rs 1,500–2,000",,5,5,5,1750,2025,4,Sunday,13,a cozy and a lively atmosphere for a small chat gathering or simply for work and study the service is exceptional,0.0706060606060606
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Shakeeb Jasim,5,"Barista Mount Lavinia is a peaceful place, perfect for relaxing. The interior is beautifully designed, and I enjoy spending time here.",2025-04-27 12:49:00,,,4.5,5,4,,2025,4,Sunday,12,barista mount lavinia is a peaceful place perfect for relaxing the interior is beautifully designed and i enjoy spending time here,0.625
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Amaya Fernando,5,"One of the best Baristas in Sri Lanka.

Friendly staff, excellent service!

Love it!",2025-04-27 08:43:00,,,5,5,5,,2025,4,Sunday,8,"one of the best baristas in sri lanka

friendly staff excellent service

love it",0.71875
Barista - Mount Lavinia,Cafe,"198 Galle Rd, Dehiwala-Mount Lavinia 10370, Sri Lanka",Dehiwala-Mount Lavinia,6.8425708,79.8665362,4.5,574,Savindi Jagoda,3,barista mt lavinia's customer service is the best. All the workers are very helpful and friendly.the atmosphere and the food is on another level.perfect.,2025-04-27 08:26:00,,,5,5,5,,2025,4,Sunday,8,barista mt lavinias customer service is the best all the workers are very helpful and friendlythe atmosphere and the food is on another levelperfect,0.6
Barista,Coffee shop,"# 01 , Ella Junction, Ella 90090, Sri Lanka",Ella,6.8730136,81.0489831,4.2,429,Ahmed Nafee,5,,2026-01-27 05:58:00,"Rs 1,000–2,000",,5,5,5,1500,2026,1,Tuesday,5,,0
Barista,Coffee shop,"# 01 , Ella Junction, Ella 90090, Sri Lanka",Ella,6.8730136,81.0489831,4.2,429,Eva Guyer,1,,2026-01-27 04:34:00,,,2,1,3,,2026,1,Tuesday,4,,0
Barista,Coffee shop,"# 01 , Ella Junction, Ella 90090, Sri Lanka",Ella,6.8730136,81.0489831,4.2,429,Carole S Green,5,Pasindu served the best coffee we had in Ella and Barista is the only place to go for real coffee in Sri Lanka.,2026-01-24 02:56:00,"Rs 1,000–2,000",,5,4.2,5,1500,2026,1,Saturday,2,pasindu served the best coffee we had in ella and barista is the only place to go for real coffee in sri lanka,0.4
Barista,Coffee shop,"# 01 , Ella Junction, Ella 90090, Sri Lanka",Ella,6.8730136,81.0489831,4.2,429,Karolis,2,"Coffee was good. However if you don’t order a full set, you will wait around 30-40 minutes for the bagel, which was bagel and ham only. Also, expensive place, so 2 stars only for a coffee",2026-01-16 11:43:00,"Rs 2,000–3,000",,2,2,1,2500,2026,1,Friday,11,coffee was good however if you dont order a full set you will wait around 3040 minutes for the bagel which was bagel and ham only also expensive place so 2 stars only for a coffee,0.11
Barista,Coffee shop,"# 01 , Ella Junction, Ella 90090, Sri Lanka",Ella,6.8730136,81.0489831,4.2,429,a np,2,"They had a larger menu than other Barista's. Problem is they don't have most of the items (Eating or drinks). We went at 1pm and almost everything was out.
Also it is open. No AC. Very hot inside and it is dark and outdated.",2026-01-15 08:14:00,"Rs 1–1,000",Lunch,2,2,2,500.5,2026,1,Thursday,8,"they had a larger menu than other baristas problem is they dont have most of the items eating or drinks we went at 1pm and almost everything was out
also it is open no ac very hot inside and it is dark and outdated",0.0214285714285714
Barista,Coffee shop,"# 01 , Ella Junction, Ella 90090, Sri Lanka",Ella,6.8730136,81.0489831,4.2,429,Karolina Slavinskaitė,2,"Not worth it. You’d expect to get a sandwich and a coffee quickly, but it took 30 minutes. It’s also quite expensive compared to other places — €15 for two coffees and two ham-and-cheese bagels.

On top of that, the staff was not friendly, and they were kicking dogs out of the place, which was disappointing.

One of the most expensive places we visited. I wouldn’t recommend coming here.",2026-01-15 04:33:00,"Rs 5,000–6,000",Breakfast,3,2,1,5500,2026,1,Thursday,4,"not worth it youd expect to get a sandwich and a coffee quickly but it took 30 minutes its also quite expensive compared to other places  15 for two coffees and two hamandcheese bagels

on top of that the staff was not friendly and they were kicking dogs out of the place which was disappointing

one of the most expensive places we visited i wouldnt recommend coming here",-0.0810185185185185
